id,rle_mask
7a67a57455,1 2626 2635 93 2738 91 2840 90 2941 90 3043 89 3145 88 3247 87 3349 86 3454 20 3481 55 3558 15 3583 54 3660 13 3685 53 3762 11 3787 52 3889 51 3991 50 4093 47 4195 44 4297 42 4399 40 4502 36 4608 2 4615 22 4719 16
c9ea133098,1 5150 5152 100 5253 100 5354 100 5455 99 5556 98 5657 98 5758 97 5859 97 5960 96 6061 96 6162 95 6263 95 6364 95 6465 94 6566 94 6667 93 6768 93 6869 92 6970 92 7071 91 7172 91 7273 90 7374 89 7475 88 7576 88 7677 87 7778 86 7879 84 7980 83 8081 82 8182 81 8283 80 8384 79 8485 78 8586 78 8687 77 8788 77 8889 76 8990 76 9091 76 9192 75 9293 74 9394 74 9495 73 9596 73 9697 72 9798 72 9899 71 10000 71 10101 70
88fa975478,4413 4 4512 7 4612 10 4712 16 4746 2 4812 20 4833 9 4844 5 4913 37 5014 37 5115 37 5216 37 5317 37 5418 37 5519 37 5619 38 5719 39 5819 40 5919 41 6019 42 6119 43 6218 45 6318 46 6418 47 6518 48 6618 49 6719 49 6819 50 6920 50 7020 51 7121 51 7222 51 7322 52 7423 52 7524 52 7624 53 7725 53 7826 53 7926 54 8027 54 8128 54 8229 54 8330 54 8431 54 8532 54 8633 54 8734 54 8835 54 8936 54 9037 54 9137 55 9238 55 9339 55 9440 55 9540 56 9641 56 9741 57 9842 57 9942 58 10043 58 10144 58
8997ca1a29,
a4e04b5bc8,
7ea0fd3c88,
74dc83a265,1 3232 3235 99 3338 93 3441 90 3544 87 3647 84 3750 82 3853 79 3956 77 4058 75 4161 73 4263 71 4366 69 4468 68 4571 66 4673 64 4774 64 4876 63 4978 61 5079 61 5181 60 5282 59 5384 57 5485 57 5587 55 5689 54 5790 53 5892 52 5994 50 6095 50 6197 48 6299 47 6401 45 6502 45 6604 44 6706 43 6808 41 6909 41 7011 40 7113 39 7215 38 7317 37 7419 35 7521 34 7623 33 7725 32 7827 31 7929 30 8031 28 8133 27 8235 26 8337 25 8440 23 8542 22 8644 21 8745 21 8847 20 8949 19 9051 18 9153 17 9254 16 9356 15 9458 14 9560 13 9661 12 9761 13 9862 13 9962 14 10063 14 10164 14
595b69ce11,1514 2 1612 5 1711 7 1810 9 1909 11 2009 12 2109 13 2209 14 2310 14 2411 14 2512 14 2614 13 2715 13 2817 12 2919 11 3020 11 3123 9 3225 8 3327 7 3429 6 3531 5 3634 3 6362 2 6460 5 6557 9 6656 11 6755 13 6854 15 6954 16 7054 17 7155 17 7256 17 7356 18 7457 18 7557 19 7657 20 7757 21 7857 22 7956 24 8055 26 8155 27 8254 29 8354 30 8454 31 8554 32 8654 33 8754 34 8854 35 8954 36 9053 38 9153 39 9252 41 9352 42 9452 43 9551 45 9651 46 9751 47 9852 47 9952 48 10052 49 10153 49
e7723f6276,
afb3847686,
064b4962e9,
78ac553fb7,1 1515 1519 98 1622 96 1725 94 1827 93 1930 91 2032 90 2134 89 2236 88 2338 87 2439 87 2541 86 2642 86 2744 85 2846 84 2948 83 3049 83 3151 82 3253 81 3355 80 3458 78 3560 77 3662 76 3764 75 3866 74 3969 72 4071 71 4173 70 4275 69 4378 67 4480 66 4583 64 4685 63 4787 62 4890 60 4992 59 5095 57 5197 56 5300 54 5403 52 5505 51 5607 50 5709 49 5811 48 5914 46 6016 45 6118 44 6220 43 6323 41 6426 39 6528 38 6631 36 6734 34 6837 32 6941 29 7045 26 7149 23 7253 20 7355 19 7458 17 7559 17 7661 16 7762 16 7863 16 7964 16 8065 16 8166 16 8267 16 8368 16 8469 16 8570 16 8672 15 8773 15 8875 14 8977 13 9079 12 9181 11 9284 9 9386 8 9489 6 9591 5 9693 4 9795 3 9896 3 9997 3 10098 1
ca69c909a8,
6239f9dccc,
5e583467a8,1 38 102 40 203 42 304 45 405 52 506 58 570 11 607 93 708 9494
e2262f7275,
aff52da041,50 52 151 52 252 52 354 51 455 51 556 51 657 51 757 52 858 52 959 52 1059 53 1160 53 1260 54 1361 54 1461 55 1562 55 1662 56 1762 57 1863 57 1963 58 2063 59 2162 61 2262 62 2362 63 2461 65 2561 66 2660 68 2759 70 2858 72 2957 74 3056 76 3156 77 3255 79 3355 80 3454 82 3554 83 3653 85 3753 86 3853 87 3953 88 4053 89 4153 90 4253 91 4353 92 4453 93 4553 94 4653 95 4753 96 4854 96 4955 96 5055 97 5156 97 5257 97 5358 97 5460 96 5561 96 5663 95 5765 94 5867 93 5968 93 6070 92 6171 92 6273 91 6374 91 6476 90 6577 90 6679 89 6780 89 6882 88 6983 88 7085 87 7186 87 7288 86 7389 86 7491 85 7592 85 7694 84 7795 84 7897 83 7998 83 8099 83 8201 82 8302 82 8404 81 8505 81 8606 81 8708 80 8809 80 8911 79 9012 79 9113 79 9215 78 9316 78 9418 77 9519 77 9621 76 9723 75 9824 75 9925 75 10026 75 10127 75
18654f824e,
f858319382,2 2 103 4 203 5 305 4 406 4 507 3 608 1 610 1
3d7e68aca2,
6432584b53,1 20 102 20 203 19 304 18 405 16 506 14 607 12 708 10 809 8 910 6 1012 1
20c314dc8b,
f3103f4418,1 1313 1316 99 1419 97 1522 95 1625 93 1729 90 1833 87 1937 84 2041 81 2145 78 2250 74 2354 71 2459 67 2565 62 2673 55 2781 48 2887 43 2992 39 3096 36 3199 34 3303 31 3407 28 3512 24 3616 21 3719 19 3823 16 3926 14 4029 12 4132 10 4234 9 4336 8 4439 6 4541 5 4644 3
7ab5edb803,1 8484 8487 99 8590 97 8692 96 8794 95 8896 94 8998 93 9100 92 9203 90 9306 88 9409 86 9512 84 9615 82 9720 78 9824 75 9927 73 10028 73 10130 72
abb222c430,
e364ebd859,6723 19 6818 30 6869 7 6897 56 6965 3237
894f88afd4,
1a091013a6,
b8bde6d60f,
0795655fb6,
a27600b0b2,1 7165 7172 91 7273 84 7374 78 7475 74 7576 70 7677 67 7778 63 7879 59 7980 57 8081 54 8182 52 8283 49 8384 46 8485 44 8586 39 8687 34 8788 31 8889 28 8990 24 9091 18 9192 15 9293 13 9394 11 9495 8 9596 3
7d0d470e33,
4d3cdc8697,
97e2dc7222,7374 3 7475 5 7576 6 7677 7 7778 9 7879 10 7980 12 8081 14 8182 16 8283 17 8384 19 8485 21 8586 22 8687 23 8788 24 8889 26 8990 27 9091 28 9192 30 9293 31 9394 33 9495 34 9596 36 9697 38 9798 40 9899 41 10000 42 10101 42
5155437a9d,
88bacbc4b9,
6f8f441aaa,
eab2d3c8af,
063c439dac,6667 3 6768 7 6869 10 6970 12 7071 14 7172 16 7273 18 7374 21 7475 23 7576 25 7677 27 7778 29 7879 30 7980 31 8081 32 8182 33 8283 33 8384 34 8485 34 8586 34 8687 34 8788 35 8889 35 8990 36 9091 38 9192 40 9293 42 9394 44 9495 46 9596 49 9697 51 9798 53 9899 54 10000 55 10101 56
e47f1a1be8,
76bd3c0890,1 40 102 40 203 40 304 39 405 39 506 39 607 38 708 38 809 37 910 37 1011 36 1112 35 1213 33 1314 32 1415 29 1516 26 1617 22 1718 17 1819 14 1920 10 2021 8 2122 5
1393ef7cbb,
a71154d40a,7475 2 7576 4 7677 5 7778 5 7879 6 7980 6 8081 7 8182 7 8283 7 8384 8 8485 8 8586 8 8687 8 8788 8 8889 8 8990 8 9091 8 9192 8 9293 8 9394 9 9495 9 9596 9 9697 10 9798 10 9899 10 10000 11 10101 11
cbf0cdfe2a,3782 2 3881 7 3960 5 3981 10 4059 9 4080 13 4123 4 4158 18 4179 21 4220 10 4253 53 4316 18 4351 61 4413 25 4445 3 4450 90 4546 96 4647 97 4748 99 4849 5353
bb7596db38,
d1408f9935,1 5070 5101 68 5212 56 5321 46 5430 35 5537 20 5558 1 5642 15 5747 11 5851 8 5955 5 6059 2
c23be3df99,78 24 179 24 280 24 382 23 483 23 584 23 685 23 786 23 887 23 988 23 1089 23 1190 23 1292 22 1394 21 1496 20 1598 19 1700 18 1802 17 1904 16 2006 15 2107 15 2209 14 2310 14 2411 14 2512 14 2613 14 2714 14 2815 14 2916 14 3018 13 3119 13 3220 13 3322 12 3423 12 3524 12 3625 12 3726 12 3827 12 3928 12 4029 12 4130 12 4231 12 4332 12 4433 12 4535 11 4636 11 4737 11 4839 10 4940 10 5042 9 5144 8 5246 7 5347 7 5449 6 5550 6 5652 5 5753 5 5854 5 5955 5 6056 5 6157 5 6258 5 6358 6 6459 6 6560 6 6661 6 6762 6 6863 6 6963 7 7064 7 7165 7 7266 7 7367 7 7467 8 7568 8 7668 9 7768 10 7868 11 7968 12 8068 13 8169 13 8268 15 8368 16 8468 17 8567 19 8667 20 8767 21 8867 22 8967 23 9068 23 9169 23 9270 23 9371 23 9472 23 9572 24 9673 24 9774 24 9875 24 9976 24 10076 25 10177 25
5d4ae4af66,1 13 102 13 203 14 304 14 405 15 506 15 607 16 708 17 809 18 910 19 1011 19 1112 20 1213 22 1314 24 1415 25 1516 27 1617 28 1718 29 1819 30 1920 30 2021 30 2122 30 2223 30 2324 29 2425 29 2526 29 2627 28 2728 28 2829 28 2930 28 3031 28 3132 27 3233 27 3334 27 3435 27 3536 26 3637 26 3738 26 3839 26 3940 26 4041 26 4142 26 4243 26 4344 26 4445 26 4546 26 4647 26 4748 26 4849 27 4950 27 5051 27 5152 27 5253 27 5354 27 5455 27 5556 27 5657 27 5758 27 5859 27 5960 27 6061 26 6162 26 6263 26 6364 26 6465 26 6566 26 6667 26 6768 26 6869 26 6970 26 7071 26 7172 26 7273 26 7374 26 7475 26 7576 26 7677 25 7778 25 7879 25 7980 25 8081 24 8182 24 8283 24 8384 23 8485 23 8586 23 8687 23 8788 23 8889 23 8990 23 9091 23 9192 23 9293 23 9394 24 9495 24 9596 25 9697 26 9798 26 9899 27 10000 27 10101 28
8d74e6f54a,
cc924f5758,
ad7abb5e49,6765 3 6857 12 6953 17 7048 23 7139 38 7232 51 7326 63 7422 74 7517 1574 9101 91 9215 78 9324 70 9432 1 9434 61 9551 27 9587 9 9691 6
cf02a20d32,
aae2ea202c,3939 1 4039 2 4139 3 4239 4 4340 4 4440 5 4540 6 4640 7 4740 8 4840 9 4940 10 5040 11 5141 11 5241 12 5341 13 5441 14 5541 15 5641 16 5742 16 5842 17 5943 17 6043 18 6144 18 6244 19 6345 19 6445 20 6546 20 6647 20 6747 21 6847 22 6948 22 7048 23 7149 23 7249 24 7350 24 7450 25 7551 25 7651 26 7751 27 7852 27 7952 28 8052 29 8153 29 8253 30 8353 31 8452 33 8552 34 8652 35 8752 36 8853 36 8953 37 9054 37 9155 37 9257 36 9358 36 9460 35 9562 34 9663 34 9765 33 9866 33 9967 33 10068 33 10169 33
082cb33f51,
5ed9ba604c,54 48 155 48 256 48 357 48 458 48 559 48 659 49 759 50 860 50 960 51 1060 52 1161 52 1261 53 1361 54 1461 55 1562 55 1662 56 1763 56 1865 55 1967 54 2069 53 2171 52 2274 50 2376 49 2478 48 2580 47 2681 47 2782 47 2883 47 2984 47 3084 48 3185 48 3285 49 3386 49 3487 49 3588 49 3689 49 3790 49 3891 49 3992 49 4093 49 4195 48 4296 48 4397 48 4498 48 4598 49 4699 49 4800 49 4901 49 5001 50 5102 50 5203 50 5304 50 5406 49 5507 49 5608 49 5709 49 5810 49 5911 49 6012 49 6113 49 6214 49 6315 49 6416 49 6517 49 6618 49 6719 49 6820 49 6921 49 7022 49 7122 50 7223 50 7323 51 7424 51 7525 51 7625 52 7726 52 7827 52 7928 52 8029 52 8130 52 8231 52 8332 52 8433 52 8534 52 8635 52 8736 52 8836 53 8937 53 9038 53 9139 53 9240 53 9340 54 9441 54 9541 55 9642 55 9743 55 9844 55 9944 56 10045 56 10146 56
6ec4de436b,98 3 199 4 301 3 402 2 503 1 3434 1 3533 3 3633 4 3733 5 3833 6 3933 7 4033 8 4134 8 4234 9 4335 9 4436 9 4537 9 4638 9 4740 8 4841 8 4943 7 5044 7 5145 7 5247 6 5348 6 5449 6 5550 6 5652 5 5754 4 5855 4 5957 3 6059 2 6161 1
ab1210dadc,1 44 102 43 203 43 304 42 405 41 506 39 607 38 708 37 809 36 910 35 1011 34 1112 33 1213 32 1314 31 1415 30 1516 28 1617 26 1718 23 1819 21 1920 19 2021 17 2122 15 2223 14 2324 13 2425 12 2526 11 2627 10 2728 9 2829 8 2930 7 3031 7 3132 6 3233 5 3334 4 3435 4 3536 3 3637 2 3738 2 3839 1 3940 1 4041 1
00d51ae232,
3c4352ff4f,
0db6588bf9,1 2222 2227 97 2331 94 2434 92 2538 89 2643 85 2748 81 2853 77 2959 72 3064 68 3170 63 3274 60 3378 57 3481 55 3583 54 3686 52 3789 50 3891 49 3994 47 4096 46 4198 45 4301 43 4403 42 4505 41 4607 40 4709 39 4811 38 4913 37 5014 37 5116 36 5217 36 5319 35 5421 34 5523 33 5624 33 5726 32 5828 31 5930 30 6032 29 6134 28 6236 27 6338 26 6440 25 6543 23 6646 21 6750 18 6856 13 6961 9 7064 7 7169 3
a97394e47e,85 17 185 18 285 19 383 22 482 24 579 28 675 33 773 36 871 39 970 41 1069 43 1168 45 1266 48 1365 50 1463 53 1562 55 1660 58 1758 61 1856 64 1955 66 2055 67 2154 69 2253 71 2352 73 2450 76 2550 77 2649 79 2749 80 2849 81 2949 82 3049 83 3149 84 3249 85 3349 86 3449 87 3550 87 3650 88 3751 88 3852 88 3953 88 4055 87 4157 86 4259 85 4362 83 4465 81 4569 78 4674 74 4778 71 4884 66 4990 61 5101 51 5206 47 5315 39 5427 28 5538 18 5646 11 5754 4
f31007fdcd,
1c4d649995,1 92 102 93 203 94 304 94 405 95 506 96 607 97 708 4646 5356 99 5459 97 5562 95 5664 94 5766 93 5868 92 5970 91 6073 89 6175 88 6277 87 6380 85 6482 84 6584 83 6686 82 6788 81 6891 79 6994 77 7097 75 7201 72 7304 70 7407 68 7511 65 7614 63 7717 61 7819 60 7922 58 8024 57 8127 55 8229 54 8332 52 8434 51 8536 50 8638 49 8740 48 8842 47 8944 46 9046 45 9148 44 9249 44 9351 43 9453 42 9554 42 9656 41 9757 41 9858 41 9959 41 10061 40 10162 40
81e673345b,
7ab963815b,9079 4 9178 10 9280 9 9380 10 9481 10 9584 8 9602 6 9700 35 9801 36 9902 37 10002 50 10106 33
3108f0bfec,
582d92d3a0,
4ad00e8b5b,
986f57256f,1 11 102 11 203 10 304 10 405 9 506 8 607 8 708 7 809 7 910 6 1011 6 1112 5 1213 5 1314 4 1415 4 1516 4 1617 4 1718 4 1819 4 1920 4 2021 4 2122 4 2223 4 2324 4 2425 4 2526 4 2627 4 2728 4 2829 4 2930 4 3031 4 3132 4 3233 4 3334 4 3435 4 3536 4 3637 4 3738 4 3839 4 3940 4 4041 4 4142 5 4243 5 4344 5 4445 5 4546 5 4647 5 4748 5 4849 5 4950 5 5051 6 5152 6 5253 6 5354 6 5455 7 5556 7 5657 7 5758 7 5859 7 5960 7 6061 8 6162 7 6263 7 6364 7 6465 7 6566 7 6667 7 6768 7 6869 7 6970 7 7071 7 7172 7 7273 7 7374 7 7475 6 7576 6 7677 6 7778 6 7879 5 7980 5 8081 5 8182 5 8283 5 8384 5 8485 5 8586 5 8687 5 8788 5 8889 5 8990 5 9091 4 9192 4 9293 4 9394 4 9495 3 9596 3 9697 1
f2b1b2d180,21 81 121 82 222 82 323 82 424 82 525 82 626 82 726 83 827 83 927 84 1028 84 1129 84 1229 85 1329 86 1430 86 1530 87 1631 87 1731 88 1832 88 1932 89 2031 91 2131 92 2231 93 2330 95 2430 96 2529 98 2628 4342 6972 99 7079 93 7189 84 7295 79 7401 74 7531 45 7641 36 7752 26 7861 18 7970 10 8078 3
35155f4bb1,
e60b73512b,36 66 137 66 239 65 340 65 441 65 542 65 643 65 744 65 845 65 946 65 1047 65 1148 65 1249 65 1351 64 1452 64 1552 65 1653 65 1754 65 1855 65 1956 65 2056 66 2157 66 2257 67 2357 68 2458 68 2558 69 2658 70 2758 71 2857 73 2956 75 3055 77 3154 79 3252 82 3351 84 3451 85 3551 86 3651 87 3752 87 3852 88 3953 88 4054 88 4155 88 4256 88 4356 89 4457 89 4557 90 4658 90 4758 91 4858 92 4958 93 5057 95 5156 5046
2c04e84b3d,710 1 809 5 910 7 1011 13 1112 17 1213 20 1314 26 1415 32 1516 34 1617 36 1718 45 1819 50 1920 54 2021 59 2122 62 2223 65 2324 67 2425 69 2526 71 2627 73 2728 75 2829 76 2930 77 3031 79 3132 80 3233 81 3334 82 3435 83 3536 85 3637 86 3738 89 3839 91 3940 93 4041 95 4142 97 4243 100 4344 908 5253 100 5354 98 5455 98 5556 97 5657 96 5758 94 5859 92 5960 91 6061 89 6162 87 6263 85 6364 84 6465 82 6566 80 6667 78 6768 77 6869 75 6970 73 7071 71 7172 69 7273 68 7374 66 7475 65 7576 63 7677 62 7778 61 7879 59 7980 58 8081 56 8182 54 8283 52 8384 51 8485 49 8586 47 8687 45 8788 44 8889 42 8990 40 9091 39 9192 37 9293 35 9394 34 9495 31 9596 26 9697 19 9798 14 9899 11 10000 9 10101 7
5e07f381cc,4593 4 4693 8 4794 10 4894 13 4995 14 5095 17 5196 19 5297 21 5399 21 5500 23 5602 23 5704 23 5805 24 5907 24 6009 24 6111 24 6213 23 6315 23 6417 23 6520 22 6622 22 6724 23 6826 23 6928 25 7031 25 7133 27 7235 30 7337 33 7439 36 7541 35 7642 35 7744 34 7845 34 7947 33 8048 33 8150 32 8251 32 8353 31 8454 31 8556 30 8657 30 8759 29 8861 28 8962 28 9064 27 9165 27 9267 26 9368 26 9469 26 9571 25 9672 25 9774 24 9875 24 9976 24 10077 24 10177 25
72ccfcef34,
72dbd4a9bc,1 88 102 88 203 88 304 89 405 89 506 89 607 90 708 90 809 91 910 92 1011 93 1112 93 1213 94 1314 95 1415 95 1516 95 1617 95 1718 95 1819 95 1920 95 2021 95 2122 94 2223 94 2324 93 2425 92 2526 91 2627 90 2728 89 2829 87 2930 86 3031 85 3132 83 3233 81 3334 79 3435 77 3536 75 3637 73 3738 72 3839 71 3940 70 4041 69 4142 68 4243 68 4344 67 4445 65 4546 64 4647 62 4748 60 4849 58 4950 56 5051 54 5152 52 5253 50 5354 48 5455 46 5556 45 5657 44 5758 43 5859 43 5960 42 6061 42 6162 42 6263 42 6364 42 6465 41 6566 41 6667 41 6768 42 6869 42 6970 42 7071 42 7172 42 7273 42 7374 43 7475 43 7576 43 7677 43 7778 44 7879 44 7980 44 8081 44 8182 44 8283 44 8384 45 8485 45 8586 45 8687 45 8788 45 8889 45 8990 46 9091 46 9192 46 9293 46 9394 47 9495 47 9596 48 9697 48 9798 48 9899 48 10000 48 10101 48
4062ebb8f8,
b7c27ed70c,5655 2 5755 3 5854 5 5954 6 6054 7 6154 8 6254 9 6354 10 6453 12 6553 13 6653 14 6753 15 6853 16 6953 17 7053 18 7152 20 7251 22 7349 25 7448 27 7546 30 7645 32 7743 35 7842 37 7940 40 8037 44 8134 48 8232 51 8331 53 8429 56 8527 59 8626 61 8724 64 8822 67 8920 70 9017 74 9115 77 9212 81 9308 86 9399 803
a28c2ff4e2,6866 3 6966 4 7065 6 7165 7 7265 8 7365 9 7465 10 7566 10 7666 11 7766 12 7867 12 7968 12 8069 12 8169 13 8270 13 8371 13 8472 13 8573 13 8674 13 8775 13 8876 13 8978 12 9079 12 9180 12 9282 11 9383 11 9484 11 9584 12 9685 12 9785 13 9885 14 9985 15 10085 16 10187 15
e4177132c1,8 94 109 94 209 95 311 94 412 94 513 94 614 94 716 93 817 93 918 93 1018 94 1119 94 1219 95 1319 96 1419 97 1518 5855 7374 98 7475 96 7576 95 7677 94 7778 94 7879 94 7980 93 8081 93 8182 93 8283 92 8384 92 8485 92 8586 91 8687 91 8788 91 8889 90 8990 89 9091 88 9192 88 9293 87 9394 87 9495 86 9596 86 9697 85 9798 85 9899 85 10000 84 10101 84
17d4b5e4e6,505 1 603 4 699 9 796 13 893 17 991 20 1089 23 1188 25 1287 27 1386 29 1485 31 1584 33 1683 35 1783 36 1882 38 1982 39 2082 40 2182 41 2282 42 2381 44 2481 45 2581 46 2681 47 2781 48 2880 50 2980 51 3079 53 3178 55 3278 56 3377 58 3476 60 3575 62 3674 64 3773 66 3872 68 3971 70 4070 72 4168 75 4267 77 4366 79 4464 82 4563 84 4662 86 4762 87 4861 89 4960 91 5058 94 5157 96 5256 4946
a4554beb3c,
570c9d5a7a,
80ec035d24,
fdfaab1f5c,1 9190 9192 100 9293 98 9394 98 9495 97 9596 96 9697 94 9798 90 9899 88 10000 87 10101 83
c1f6155789,1 1515 1519 98 1622 96 1725 94 1827 93 1930 91 2033 89 2135 88 2237 87 2339 86 2442 84 2544 83 2646 82 2748 81 2850 80 2952 79 3053 79 3154 79 3255 79 3355 80 3455 81 3556 81 3656 82 3756 83 3856 84 3956 85 4057 85 4157 86 4257 87 4358 87 4459 87 4559 88 4660 88 4761 88 4861 89 4962 89 5063 89 5163 90 5264 90 5364 91 5465 91 5565 92 5665 93 5765 94 5865 95 5965 96 6065 97 6165 4037
751ccfabff,5957 3 6056 5 6153 9 6250 13 6349 15 6448 17 6547 19 6646 21 6745 23 6845 24 6944 26 7044 27 7143 29 7243 30 7342 32 7441 34 7540 36 7639 38 7738 40 7837 42 7936 44 8036 45 8135 47 8235 48 8335 49 8435 50 8534 52 8634 53 8733 55 8832 57 8931 59 9030 61 9129 63 9229 64 9328 66 9428 67 9527 69 9627 70 9727 71 9828 71 9928 72 10028 73 10129 73
de69685b70,
13e2856613,4219 9 4318 13 4417 17 4517 19 4618 21 4657 1 4718 23 4756 5 4819 25 4856 6 4919 27 4957 9 5020 28 5058 13 5120 29 5158 19 5220 32 5258 23 5320 33 5357 27 5420 69 5519 74 5596 2 5619 82 5718 85 5806 4 5817 96 5916 4286
bc69ed9589,1 99 102 100 203 100 304 98 405 97 506 96 607 96 708 96 809 95 910 95 1011 95 1112 95 1213 96 1314 96 1415 96 1516 96 1617 96 1718 96 1819 96 1920 97 2021 97 2122 97 2223 97 2324 97 2425 97 2526 97 2627 97 2728 97 2829 97 2930 97 3031 96 3132 96 3233 96 3334 95 3435 95 3536 94 3637 94 3738 93 3839 93 3940 93 4041 92 4142 92 4243 92 4344 92 4445 92 4546 93 4647 93 4748 93 4849 93 4950 93 5051 93 5152 93 5253 93 5354 93 5455 93 5556 93 5657 94 5758 94 5859 94 5960 94 6061 95 6162 95 6263 95 6364 95 6465 96 6566 96 6667 96 6768 97 6869 98 6970 98 7071 100 7172 3030
6107902d61,
efea140c8a,
98e18540a2,2425 3 2526 12 2627 23 2728 38 2829 41 2930 43 3031 45 3132 47 3233 49 3334 51 3435 53 3536 56 3637 58 3738 60 3839 61 3940 63 4041 65 4142 66 4243 67 4344 69 4445 70 4546 72 4647 73 4748 75 4849 76 4950 78 5051 79 5152 80 5253 81 5354 83 5455 84 5556 85 5657 86 5758 88 5859 89 5960 90 6061 92 6162 93 6263 94 6364 95 6465 96 6566 98 6665 3537
0cfc3f08a5,
dc786d88fe,
f069247787,
9ac5fd325e,43 59 144 59 244 60 345 60 444 62 543 64 642 66 740 69 839 71 938 73 1038 74 1138 75 1238 76 1340 75 1441 75 1544 73 1647 71 1750 69 1854 66 1958 63 2065 57 2168 55 2270 54 2372 53 2473 53 2574 53 2675 53 2775 54 2876 54 2976 55 3076 56 3177 56 3277 57 3377 58 3478 58 3579 58 3681 57 3783 56 3886 54 3989 52 4092 50 4196 47 4302 6 4333 11 4443 2
6eb7db0910,
55283447d6,96 6 197 6 298 6 399 6 500 6 601 6 701 7 802 7 902 8 1003 8 1103 9 1205 8 1306 8 1408 7 1510 6 1612 5 1714 4 1816 3 1919 1
b4382ccb5d,
5bc5e4df88,
910f26f2e7,4443 2 4526 20 4619 28 4715 33 4810 39 4906 44 5001 50 5099 53 5198 55 5298 56 5398 57 5498 58 5599 58 5699 59 5801 58 5902 58 6003 58 6105 57 6206 57 6307 57 6409 56 6510 56 6611 56 6712 56 6813 56 6914 56 7015 56 7116 56 7217 56 7317 57 7418 57 7518 58 7619 58 7719 59 7819 60 7920 60 8020 61 8120 62 8220 63 8321 63 8421 64 8522 64 8623 64 8724 64 8825 64 8926 64 9027 64 9129 63 9230 63 9331 63 9433 62 9534 62 9636 61 9737 61 9839 60 9940 60 10041 60 10142 60
2071f9850b,
ee0c346a44,303 1 402 3 502 4 602 5 700 8 799 10 898 12 997 14 1097 15 1196 17 1295 19 1394 21 1493 23 1592 25 1691 27 1791 28 1891 29 1991 30 2090 32 2190 33 2289 35 2389 36 2487 39 2586 41 2684 44 2783 46 2883 47 2982 49 3082 50 3182 51 3282 52 3382 53 3481 55 3580 57 3680 58 3779 60 3879 61 3978 63 4077 65 4177 66 4276 68 4375 70 4475 71 4574 73 4674 74 4773 76 4873 77 4972 79 5072 80 5171 82 5270 84 5369 86 5469 87 5568 89 5667 91 5767 92 5866 94 5965 96 6065 4137
b0e3dba964,
4620695897,1112 3 1213 12 1314 22 1415 32 1516 38 1617 45 1718 52 1774 5 1819 66 1920 76 2021 82 2122 90 2223 96 2322 7880
c56c59f691,1 2015 2021 94 2122 92 2223 91 2324 91 2425 90 2526 89 2627 89 2728 88 2829 88 2930 87 3031 86 3132 86 3233 85 3334 85 3435 85 3536 85 3637 85 3738 85 3839 85 3940 85 4041 85 4142 85 4243 85 4344 85 4445 85 4546 85 4647 85 4748 86 4849 86 4950 87 5051 87 5152 88 5253 88 5354 88 5455 89 5556 89 5657 89 5758 89 5859 89 5960 89 6061 90 6162 90 6263 90 6364 90 6465 90 6566 90 6667 90 6768 90 6869 90 6970 90 7071 90 7172 90 7273 90 7374 90 7475 90 7576 90 7677 90 7778 90 7879 90 7980 90 8081 90 8182 90 8283 90 8384 90 8485 91 8586 91 8687 91 8788 91 8889 91 8990 91 9091 91 9192 91 9293 91 9394 90 9495 90 9596 90 9697 89 9798 89 9899 89 10000 89 10101 89
cda102a81b,
45aa888721,
cd12ccf73c,
97c63fd321,1 31 102 31 203 30 304 30 405 28 506 26 607 24 708 23 809 22 910 21 1011 19 1112 18 1213 17 1314 16 1415 16 1516 15 1617 14 1718 13 1819 12 1920 12 2021 11 2122 10 2223 10 2324 9 2425 8 2526 7 2627 6 2728 4 2829 3
593e0e741f,
8be77224a0,604 3 704 4 803 6 901 9 1001 10 1100 12 1200 13 1300 14 1399 16 1498 18 1596 21 1694 24 1792 27 1891 29 1990 31 2089 33 2189 34 2289 35 2388 37 2488 38 2587 40 2685 43 2783 46 2880 50 2978 53 3076 56 3174 59 3270 64 3366 69 3465 71 3563 74 3662 76 3762 77 3862 78 3963 78 4044 4 4064 78 4143 7 4165 87 4267 86 4369 85 4470 86 4571 86 4672 87 4773 88 4875 89 4976 90 5078 91 5180 91 5280 92 5381 91 5481 92 5581 94 5680 96 5779 4423
da090efc50,
2901743d7d,
01a48b1544,
c172f3ca08,66 36 167 36 268 36 369 36 470 36 570 37 670 38 770 39 871 39 971 40 1071 41 1172 41 1272 42 1372 43 1472 44 1572 45 1673 45 1773 46 1873 47 1974 47 2074 48 2174 49 2274 50 2374 51 2475 51 2576 51 2676 52 2777 52 2877 53 2978 53 3079 53 3180 53 3281 53 3382 53 3483 53 3584 53 3685 53 3787 52 3888 52 3989 52 4090 52 4191 52 4292 52 4394 51 4495 51 4596 51 4697 51 4798 51 4898 52 4999 52 5100 52 5201 52 5302 52 5403 52 5504 52 5605 52 5706 52 5808 51 5909 51 6010 51 6111 51 6213 50 6315 49 6417 48 6518 48 6620 47 6721 47 6823 46 6925 45 7026 45 7128 44 7230 43 7331 43 7433 42 7535 41 7637 40 7739 39 7841 38 7944 36 8046 35 8149 33 8251 32 8353 31 8456 29 8559 27 8661 26 8764 24 8867 22 8970 20 9074 17 9177 15 9280 13 9383 11 9486 9 9589 7 9692 5 9794 4 9896 3 9999 1
